iso_ts,ms,temp_c,hum_pct,heat_index_c,pir_raw,motion,occupied,fidget
2025-09-26T10:00:23,23500,25.27,56.0,25.27,0,0,1,0.0018
2025-09-26T10:00:23,23750,25.28,58.1,25.28,0,0,1,0.0018
2025-09-26T10:00:24,24000,25.3,60.8,25.3,0,0,1,0.0018
2025-09-26T10:00:24,24250,25.31,61.1,25.31,0,0,1,0.0018
2025-09-26T10:00:24,24500,25.32,54.4,25.32,0,0,1,0.0019
2025-09-26T10:00:24,24750,25.33,58.3,25.33,0,0,1,0.0019
2025-09-26T10:00:25,25000,25.34,64.4,25.34,0,0,1,0.0019
2025-09-26T10:00:25,25250,25.34,62.2,25.34,0,0,1,0.0019
2025-09-26T10:00:25,25500,25.35,62.0,25.35,0,0,1,0.0019
2025-09-26T10:00:25,25750,25.35,60.4,25.35,0,0,1,0.0019
2025-09-26T10:00:26,26000,25.35,55.5,25.35,0,0,1,0.0018
2025-09-26T10:00:26,26250,25.36,58.1,25.36,0,0,1,0.0018
2025-09-26T10:00:26,26500,25.38,59.6,25.38,0,0,1,0.0019
2025-09-26T10:00:26,26750,25.38,64.8,25.38,0,0,1,0.0019
2025-09-26T10:00:27,27000,25.39,58.9,25.39,0,0,1,0.002
2025-09-26T10:00:27,27250,25.39,60.2,25.39,0,0,1,0.0019
2025-09-26T10:00:27,27500,25.39,57.7,25.39,0,0,1,0.0019
2025-09-26T10:00:27,27750,25.41,59.6,25.41,0,0,1,0.0019
2025-09-26T10:00:28,28000,25.42,55.3,25.42,0,0,1,0.002
2025-09-26T10:00:28,28250,25.43,58.8,25.43,0,0,1,0.002
2025-09-26T10:00:28,28500,25.43,59.4,25.43,0,0,1,0.0021
2025-09-26T10:00:28,28750,25.44,55.5,25.44,0,0,1,0.0021
2025-09-26T10:00:29,29000,25.45,58.5,25.45,0,0,1,0.0021
2025-09-26T10:00:29,29250,25.45,59.1,25.45,0,0,1,0.002
2025-09-26T10:00:29,29500,25.46,57.3,25.46,0,0,1,0.002
2025-09-26T10:00:29,29750,25.47,65.4,25.47,0,0,1,0.002
2025-09-26T10:00:30,30000,25.47,54.6,25.47,0,0,1,0.002
2025-09-26T10:00:30,30250,25.48,62.4,25.48,0,0,1,0.002
2025-09-26T10:00:30,30500,25.49,62.1,25.49,0,0,1,0.002
2025-09-26T10:00:30,30750,25.49,60.9,25.49,0,0,1,0.002
2025-09-26T10:00:31,31000,25.49,58.5,25.49,0,0,1,0.0019
2025-09-26T10:00:31,31250,25.49,60.2,25.49,0,0,1,0.002
2025-09-26T10:00:31,31500,25.5,60.7,25.5,0,0,1,0.0019
2025-09-26T10:00:31,31750,25.51,62.9,25.51,0,0,1,0.0019
2025-09-26T10:00:32,32000,25.53,63.4,25.53,0,0,1,0.002
2025-09-26T10:00:32,32250,25.53,56.4,25.53,0,0,1,0.002
2025-09-26T10:00:32,32500,25.54,59.3,25.54,0,0,1,0.0021
2025-09-26T10:00:32,32750,25.56,65.0,25.56,0,0,1,0.0021
2025-09-26T10:00:33,33000,25.56,57.2,25.56,0,0,1,0.0021
2025-09-26T10:00:33,33250,25.57,52.6,25.57,0,0,1,0.0021
2025-09-26T10:00:33,33500,25.58,57.9,25.58,0,0,1,0.0021
2025-09-26T10:00:33,33750,25.59,59.9,25.59,0,0,1,0.0022
2025-09-26T10:00:34,34000,25.6,58.8,25.6,0,0,1,0.0021
2025-09-26T10:00:34,34250,25.62,61.6,25.62,0,0,1,0.0021
2025-09-26T10:00:34,34500,25.63,61.4,25.63,0,0,1,0.0021
2025-09-26T10:00:34,34750,25.63,64.1,25.63,0,0,1,0.0021
2025-09-26T10:00:35,35000,25.63,60.6,25.63,0,0,1,0.0021
2025-09-26T10:00:35,35250,25.64,59.8,25.64,0,0,1,0.0021
2025-09-26T10:00:35,35500,25.65,62.9,25.65,0,0,1,0.002
2025-09-26T10:00:35,35750,25.65,58.6,25.65,0,0,1,0.002
2025-09-26T10:00:36,36000,25.66,64.6,25.66,0,0,1,0.0021
2025-09-26T10:00:36,36250,25.67,57.8,25.67,0,0,1,0.002
2025-09-26T10:00:36,36500,25.67,57.1,25.67,0,0,1,0.002
2025-09-26T10:00:36,36750,25.68,58.4,25.68,0,0,1,0.002
2025-09-26T10:00:37,37000,25.68,61.9,25.68,0,0,1,0.0019
2025-09-26T10:00:37,37250,25.69,59.8,25.69,0,0,1,0.002
2025-09-26T10:00:37,37500,25.69,55.6,25.69,0,0,1,0.0021
2025-09-26T10:00:37,37750,25.7,55.0,25.7,0,0,1,0.002
2025-09-26T10:00:38,38000,25.72,58.5,25.72,0,0,1,0.0021
2025-09-26T10:00:38,38250,25.72,61.7,25.72,0,0,1,0.0021
2025-09-26T10:00:38,38500,25.71,58.7,25.71,0,0,1,0.0022
2025-09-26T10:00:38,38750,25.71,50.0,25.71,0,0,1,0.0022
2025-09-26T10:00:39,39000,25.71,59.8,25.71,0,0,1,0.0021
2025-09-26T10:00:39,39250,25.72,60.8,25.72,0,0,1,0.0022
2025-09-26T10:00:39,39500,25.72,63.1,25.72,0,0,1,0.0022
2025-09-26T10:00:39,39750,25.73,63.0,25.73,0,0,1,0.0022
2025-09-26T10:00:40,40000,25.74,61.7,25.74,0,0,1,0.0022
2025-09-26T10:00:40,40250,25.74,64.5,25.74,0,0,1,0.0022
2025-09-26T10:00:40,40500,25.74,61.8,25.74,0,0,1,0.0022
2025-09-26T10:00:40,40750,25.75,52.2,25.75,0,0,1,0.0022
2025-09-26T10:00:41,41000,25.75,60.9,25.75,0,0,1,0.0023
2025-09-26T10:00:41,41250,25.77,61.0,25.77,0,0,1,0.0022
2025-09-26T10:00:41,41500,25.78,54.4,25.78,0,0,1,0.0021
2025-09-26T10:00:41,41750,25.79,58.2,25.79,0,0,1,0.0021
2025-09-26T10:00:42,42000,25.79,57.7,25.79,0,0,1,0.0021
2025-09-26T10:00:42,42250,25.79,60.8,25.79,0,0,1,0.0021
2025-09-26T10:00:42,42500,25.79,60.3,25.79,0,0,1,0.0021
2025-09-26T10:00:42,42750,25.81,58.0,25.81,0,0,1,0.0021
2025-09-26T10:00:43,43000,25.82,61.5,25.82,0,0,1,0.0021
2025-09-26T10:00:43,43250,25.82,60.6,25.82,0,0,1,0.0021
2025-09-26T10:00:43,43500,25.83,61.7,25.83,0,0,1,0.0019
2025-09-26T10:00:43,43750,25.84,58.3,25.84,0,0,1,0.0019
2025-09-26T10:00:44,44000,25.84,60.4,25.84,0,0,1,0.002
2025-09-26T10:00:44,44250,25.85,61.1,25.85,0,0,1,0.0019
2025-09-26T10:00:44,44500,25.85,58.9,25.85,0,0,1,0.002
2025-09-26T10:00:44,44750,25.86,59.3,25.86,0,0,1,0.0019
2025-09-26T10:00:45,45000,25.87,56.1,25.87,0,0,1,0.0019
2025-09-26T10:00:45,45250,25.88,59.3,25.88,0,0,1,0.0019
2025-09-26T10:00:45,45500,25.88,60.0,25.88,0,0,1,0.0019
2025-09-26T10:00:45,45750,25.89,57.2,25.89,0,0,1,0.0019
2025-09-26T10:00:46,46000,25.89,62.1,25.89,0,0,1,0.0018
2025-09-26T10:00:46,46250,25.89,62.9,25.89,0,0,1,0.0018
2025-09-26T10:00:46,46500,25.9,61.0,25.9,0,0,1,0.0019
2025-09-26T10:00:46,46750,25.92,58.3,25.92,0,0,1,0.0018
2025-09-26T10:00:47,47000,25.92,67.5,25.92,0,0,1,0.0018
2025-09-26T10:00:47,47250,25.93,61.5,25.93,0,0,1,0.0017
2025-09-26T10:00:47,47500,25.93,56.0,25.93,0,0,1,0.0017
2025-09-26T10:00:47,47750,25.94,60.6,25.94,0,0,1,0.0017
2025-09-26T10:00:48,48000,25.94,61.6,25.94,0,0,1,0.0016
2025-09-26T10:00:48,48250,25.95,60.0,25.95,0,0,1,0.0017
2025-09-26T10:00:48,48500,25.96,55.4,25.96,0,0,1,0.0017
2025-09-26T10:00:48,48750,25.98,61.6,25.98,0,0,1,0.0017
2025-09-26T10:00:49,49000,25.98,54.4,25.98,0,0,1,0.0017
2025-09-26T10:00:49,49250,25.99,56.2,25.99,0,0,1,0.0018
2025-09-26T10:00:49,49500,26.0,56.3,26.79,0,0,1,0.0018
2025-09-26T10:00:49,49750,26.01,61.6,27.0,0,0,1,0.0018
2025-09-26T10:00:50,50000,26.02,59.3,26.92,0,0,1,0.0018
2025-09-26T10:00:50,50250,26.03,55.9,26.8,0,0,1,0.0019
2025-09-26T10:00:50,50500,26.03,63.2,27.08,0,0,1,0.0019
2025-09-26T10:00:50,50750,26.04,54.5,26.76,0,0,1,0.0019
2025-09-26T10:00:51,51000,26.05,56.1,26.83,0,0,1,0.0019
2025-09-26T10:00:51,51250,26.05,61.6,27.04,0,0,1,0.002
2025-09-26T10:00:51,51500,26.07,59.7,26.99,0,0,1,0.002
2025-09-26T10:00:51,51750,26.08,55.1,26.82,0,0,1,0.0021
2025-09-26T10:00:52,52000,26.09,63.1,27.14,1,1,1,0.0021
2025-09-26T10:00:52,52250,26.09,62.3,27.11,1,1,1,0.0021
2025-09-26T10:00:52,52500,26.09,57.6,26.93,1,1,1,0.0021
2025-09-26T10:00:52,52750,26.1,61.2,27.08,0,0,1,0.0021
2025-09-26T10:00:53,53000,26.11,57.9,26.96,0,0,1,0.0021
2025-09-26T10:00:53,53250,26.11,61.2,27.09,0,0,1,0.002
2025-09-26T10:00:53,53500,26.1,60.5,27.06,0,0,1,0.0021
2025-09-26T10:00:53,53750,26.11,64.5,27.23,0,0,1,0.0022
2025-09-26T10:00:54,54000,26.11,62.5,27.15,0,0,1,0.0022
2025-09-26T10:00:54,54250,26.12,57.3,26.94,0,0,1,0.0022
2025-09-26T10:00:54,54500,26.12,60.5,27.07,0,0,1,0.0022
2025-09-26T10:00:54,54750,26.12,63.0,27.18,0,0,1,0.0022
2025-09-26T10:00:55,55000,26.13,58.3,27.0,0,0,1,0.0022
2025-09-26T10:00:55,55250,26.14,62.1,27.16,0,0,1,0.0021
2025-09-26T10:00:55,55500,26.15,60.7,27.11,0,0,1,0.0021
2025-09-26T10:00:55,55750,26.16,59.0,27.05,0,0,1,0.0021
2025-09-26T10:00:56,56000,26.15,63.4,27.23,0,0,1,0.0021
2025-09-26T10:00:56,56250,26.14,63.8,27.24,0,0,1,0.0021
2025-09-26T10:00:56,56500,26.15,57.1,26.97,0,0,1,0.0021
2025-09-26T10:00:56,56750,26.17,54.6,26.88,0,0,1,0.002
2025-09-26T10:00:57,57000,26.17,59.8,27.1,0,0,1,0.002
2025-09-26T10:00:57,57250,26.18,64.8,27.32,0,0,1,0.002
2025-09-26T10:00:57,57500,26.18,56.2,26.96,0,0,1,0.002
2025-09-26T10:00:57,57750,26.19,63.7,27.29,0,0,1,0.002
2025-09-26T10:00:58,58000,26.2,60.8,27.17,0,0,1,0.002
2025-09-26T10:00:58,58250,26.2,62.9,27.27,0,0,1,0.002
2025-09-26T10:00:58,58500,26.2,62.1,27.24,0,0,1,0.002
2025-09-26T10:00:58,58750,26.21,66.0,27.42,0,0,1,0.002
2025-09-26T10:00:59,59000,26.22,65.7,27.43,0,0,1,0.0019
2025-09-26T10:00:59,59250,26.24,59.2,27.15,0,0,1,0.002
2025-09-26T10:00:59,59500,26.24,59.3,27.16,0,0,1,0.002
2025-09-26T10:00:59,59750,26.25,61.6,27.27,0,0,1,0.0021
2025-09-26T10:01:00,60000,26.26,56.4,27.04,0,0,1,0.002
2025-09-26T10:01:00,60250,26.26,61.4,27.27,0,0,1,0.0021
2025-09-26T10:01:00,60500,26.27,58.4,27.14,0,0,1,0.0021
2025-09-26T10:01:00,60750,26.27,61.5,27.29,0,0,1,0.0021
2025-09-26T10:01:01,61000,26.28,56.1,27.05,0,0,1,0.0021
2025-09-26T10:01:01,61250,26.28,62.0,27.33,0,0,1,0.0022
2025-09-26T10:01:01,61500,26.29,61.4,27.31,0,0,1,0.0022
2025-09-26T10:01:01,61750,26.3,60.7,27.29,0,0,1,0.0022
2025-09-26T10:01:02,62000,26.31,58.2,27.18,0,0,1,0.0022
2025-09-26T10:01:02,62250,26.32,59.3,27.24,0,0,1,0.0022
2025-09-26T10:01:02,62500,26.33,59.0,27.23,0,0,1,0.0022
2025-09-26T10:01:02,62750,26.34,59.0,27.24,0,0,1,0.0022
2025-09-26T10:01:03,63000,26.34,50.1,26.84,0,0,1,0.0023
2025-09-26T10:01:03,63250,26.35,62.5,27.43,0,0,1,0.0023
2025-09-26T10:01:03,63500,26.36,67.5,27.69,0,0,1,0.0022
2025-09-26T10:01:03,63750,26.36,55.9,27.12,0,0,1,0.0022
2025-09-26T10:01:04,64000,26.37,61.0,27.38,0,0,1,0.0023
2025-09-26T10:01:04,64250,26.37,60.6,27.36,0,0,1,0.0023
2025-09-26T10:01:04,64500,26.38,57.7,27.23,0,0,1,0.0023
2025-09-26T10:01:04,64750,26.4,62.5,27.48,0,0,1,0.0022
2025-09-26T10:01:05,65000,26.4,57.0,27.22,0,0,1,0.0022
2025-09-26T10:01:05,65250,26.41,57.2,27.23,0,0,1,0.0022
2025-09-26T10:01:05,65500,26.41,62.6,27.51,0,0,1,0.0022
2025-09-26T10:01:05,65750,26.42,60.7,27.42,0,0,1,0.0022
2025-09-26T10:01:06,66000,26.43,59.2,27.35,0,0,1,0.0022
2025-09-26T10:01:06,66250,26.44,57.7,27.29,0,0,1,0.0021
2025-09-26T10:01:06,66500,26.45,64.5,27.66,0,0,1,0.0022
2025-09-26T10:01:06,66750,26.46,64.6,27.68,0,0,1,0.0022
2025-09-26T10:01:07,67000,26.47,58.0,27.34,0,0,1,0.0021
2025-09-26T10:01:07,67250,26.47,63.8,27.65,0,0,1,0.0021
2025-09-26T10:01:07,67500,26.47,58.7,27.37,0,0,1,0.002
2025-09-26T10:01:07,67750,26.48,57.9,27.34,0,0,1,0.002
2025-09-26T10:01:08,68000,26.49,63.1,27.63,0,0,1,0.002
2025-09-26T10:01:08,68250,26.48,63.8,27.66,0,0,1,0.0019
2025-09-26T10:01:08,68500,26.49,59.0,27.42,0,0,1,0.002
2025-09-26T10:01:08,68750,26.49,59.8,27.46,0,0,1,0.0019
2025-09-26T10:01:09,69000,26.5,56.3,27.28,0,0,1,0.0019
2025-09-26T10:01:09,69250,26.5,66.4,27.82,0,0,1,0.0019
2025-09-26T10:01:09,69500,26.5,53.9,27.16,0,0,1,0.002
2025-09-26T10:01:09,69750,26.5,59.1,27.43,0,0,1,0.0019
2025-09-26T10:01:10,70000,26.51,59.6,27.47,0,0,1,0.0019
2025-09-26T10:01:10,70250,26.51,60.1,27.5,0,0,1,0.0019
2025-09-26T10:01:10,70500,26.52,54.0,27.18,0,0,1,0.0019
2025-09-26T10:01:10,70750,26.53,60.9,27.57,0,0,1,0.0019
2025-09-26T10:01:11,71000,26.54,61.0,27.57,0,0,1,0.0019
2025-09-26T10:01:11,71250,26.54,59.3,27.48,0,0,1,0.0019
2025-09-26T10:01:11,71500,26.55,64.3,27.78,0,0,1,0.0019
2025-09-26T10:01:11,71750,26.55,62.8,27.7,0,0,1,0.0019
2025-09-26T10:01:12,72000,26.56,58.0,27.43,0,0,1,0.0019
2025-09-26T10:01:12,72250,26.55,59.9,27.53,0,0,1,0.0019
2025-09-26T10:01:12,72500,26.57,59.2,27.51,0,0,1,0.0019
2025-09-26T10:01:12,72750,26.57,59.4,27.53,0,0,1,0.0019
2025-09-26T10:01:13,73000,26.58,56.1,27.35,0,0,1,0.0018
2025-09-26T10:01:13,73250,26.58,59.6,27.55,0,0,1,0.0019
2025-09-26T10:01:13,73500,26.59,62.7,27.74,0,0,1,0.0019
2025-09-26T10:01:13,73750,26.6,61.8,27.7,0,0,1,0.0019
2025-09-26T10:01:14,74000,26.61,58.1,27.5,0,0,1,0.0019
2025-09-26T10:01:14,74250,26.61,57.6,27.47,0,0,1,0.002
2025-09-26T10:01:14,74500,26.62,62.5,27.76,0,0,1,0.0019
2025-09-26T10:01:14,74750,26.62,57.3,27.47,0,0,1,0.0018
2025-09-26T10:01:15,75000,26.63,61.0,27.69,0,0,1,0.0018
2025-09-26T10:01:15,75250,26.64,57.9,27.51,0,0,1,0.0019
2025-09-26T10:01:15,75500,26.64,58.8,27.57,0,0,1,0.0019
2025-09-26T10:01:15,75750,26.65,58.1,27.54,0,0,1,0.002
2025-09-26T10:01:16,76000,26.65,57.7,27.52,0,0,1,0.002
2025-09-26T10:01:16,76250,26.66,63.0,27.85,0,0,1,0.0021
2025-09-26T10:01:16,76500,26.66,56.3,27.46,0,0,1,0.002
2025-09-26T10:01:16,76750,26.66,62.2,27.8,0,0,1,0.0021
2025-09-26T10:01:17,77000,26.67,59.8,27.67,0,0,1,0.002
2025-09-26T10:01:17,77250,26.68,59.2,27.63,0,0,1,0.002
2025-09-26T10:01:17,77500,26.68,61.1,27.76,0,0,1,0.0019
2025-09-26T10:01:17,77750,26.69,61.3,27.78,0,0,1,0.0019
2025-09-26T10:01:18,78000,26.69,57.2,27.54,0,0,1,0.0018
2025-09-26T10:01:18,78250,26.69,61.7,27.81,0,0,1,0.0019
2025-09-26T10:01:18,78500,26.69,59.3,27.66,0,0,1,0.0019
2025-09-26T10:01:18,78750,26.69,62.3,27.85,0,0,1,0.002
2025-09-26T10:01:19,79000,26.7,65.9,28.08,0,0,1,0.0025
2025-09-26T10:01:19,79250,26.7,61.7,27.82,0,0,1,0.0025
2025-09-26T10:01:19,79500,26.7,52.9,27.3,0,0,1,0.0025
2025-09-26T10:01:19,79750,26.71,61.7,27.83,0,0,1,0.0024
2025-09-26T10:01:20,80000,26.71,58.2,27.61,0,0,1,0.0024
2025-09-26T10:01:20,80250,26.71,56.6,27.52,0,0,1,0.0023
2025-09-26T10:01:20,80500,26.71,60.3,27.74,0,0,1,0.0023
2025-09-26T10:01:20,80750,26.71,60.4,27.76,0,0,1,0.0023
2025-09-26T10:01:21,81000,26.71,58.9,27.66,0,0,1,0.0023
2025-09-26T10:01:21,81250,26.72,66.8,28.17,0,0,1,0.0029
2025-09-26T10:01:21,81500,26.73,60.3,27.77,0,0,1,0.0029
2025-09-26T10:01:21,81750,26.74,62.4,27.91,0,0,1,0.0028
2025-09-26T10:01:22,82000,26.73,59.6,27.73,0,0,1,0.0027
2025-09-26T10:01:22,82250,26.74,60.8,27.8,0,0,1,0.0027
2025-09-26T10:01:22,82500,26.74,56.3,27.54,0,0,1,0.0026
2025-09-26T10:01:22,82750,26.75,62.1,27.9,0,0,1,0.0026
2025-09-26T10:01:23,83000,26.75,61.8,27.89,0,0,1,0.0025
2025-09-26T10:01:23,83250,26.76,62.8,27.96,0,0,1,0.0025
2025-09-26T10:01:23,83500,26.76,59.8,27.77,0,0,1,0.0025
2025-09-26T10:01:23,83750,26.77,61.1,27.86,0,0,1,0.0025
2025-09-26T10:01:24,84000,26.78,61.4,27.9,0,0,1,0.0024
2025-09-26T10:01:24,84250,26.78,59.0,27.75,0,0,1,0.0024
2025-09-26T10:01:24,84500,26.79,59.6,27.79,0,0,1,0.0023
2025-09-26T10:01:24,84750,26.79,56.3,27.59,0,0,1,0.0024
2025-09-26T10:01:25,85000,26.8,63.4,28.06,0,0,1,0.0029
2025-09-26T10:01:25,85250,26.81,60.3,27.87,0,0,1,0.0028
2025-09-26T10:01:25,85500,26.81,58.6,27.76,0,0,1,0.0027
2025-09-26T10:01:25,85750,26.82,54.7,27.53,0,0,1,0.0026
2025-09-26T10:01:26,86000,26.83,60.5,27.9,0,0,1,0.0026
2025-09-26T10:01:26,86250,26.84,56.6,27.66,0,0,1,0.0026
2025-09-26T10:01:26,86500,26.85,57.9,27.75,0,0,1,0.0026
2025-09-26T10:01:26,86750,26.86,61.5,28.0,0,0,1,0.0028
2025-09-26T10:01:27,87000,26.87,59.2,27.86,0,0,1,0.0028
2025-09-26T10:01:27,87250,26.87,59.8,27.91,0,0,1,0.0028
2025-09-26T10:01:27,87500,26.86,61.4,28.0,0,0,1,0.0032
2025-09-26T10:01:27,87750,26.86,53.5,27.5,0,0,1,0.0031
2025-09-26T10:01:28,88000,26.87,60.1,27.92,0,0,1,0.003
2025-09-26T10:01:28,88250,26.87,53.8,27.52,0,0,1,0.003
2025-09-26T10:01:28,88500,26.88,57.8,27.78,0,0,1,0.0029
2025-09-26T10:01:28,88750,26.89,53.2,27.51,0,0,1,0.0029
2025-09-26T10:01:29,89000,26.89,62.7,28.13,0,0,1,0.0034
2025-09-26T10:01:29,89250,26.89,59.4,27.91,0,0,1,0.0034
2025-09-26T10:01:29,89500,26.9,57.2,27.77,0,0,1,0.0034
