iso_ts,ms,temp_c,hum_pct,heat_index_c,pir_raw,motion,occupied,fidget
2025-09-26T10:00:11,11500,24.68,63.4,24.68,0,0,1,0.0022
2025-09-26T10:00:11,11750,24.68,56.9,24.68,0,0,1,0.0021
2025-09-26T10:00:12,12000,24.69,62.8,24.69,0,0,1,0.0022
2025-09-26T10:00:12,12250,24.7,69.9,24.7,0,0,1,0.0021
2025-09-26T10:00:12,12500,24.7,59.6,24.7,0,0,1,0.002
2025-09-26T10:00:12,12750,24.7,61.7,24.7,0,0,1,0.002
2025-09-26T10:00:13,13000,24.7,62.3,24.7,0,0,1,0.0021
2025-09-26T10:00:13,13250,24.71,57.1,24.71,0,0,1,0.0022
2025-09-26T10:00:13,13500,24.72,57.1,24.72,0,0,1,0.0022
2025-09-26T10:00:13,13750,24.72,57.8,24.72,0,0,1,0.0023
2025-09-26T10:00:14,14000,24.73,64.9,24.73,0,0,1,0.0022
2025-09-26T10:00:14,14250,24.73,54.9,24.73,0,0,1,0.0022
2025-09-26T10:00:14,14500,24.73,57.8,24.73,0,0,1,0.0021
2025-09-26T10:00:14,14750,24.73,58.7,24.73,0,0,1,0.0021
2025-09-26T10:00:15,15000,24.73,54.7,24.73,0,0,1,0.0021
2025-09-26T10:00:15,15250,24.73,59.4,24.73,0,0,1,0.002
2025-09-26T10:00:15,15500,24.72,66.3,24.72,0,0,1,0.002
2025-09-26T10:00:15,15750,24.72,61.1,24.72,0,0,1,0.0021
2025-09-26T10:00:16,16000,24.73,56.9,24.73,0,0,1,0.0021
2025-09-26T10:00:16,16250,24.73,63.8,24.73,0,0,1,0.0021
2025-09-26T10:00:16,16500,24.74,63.2,24.74,0,0,1,0.0021
2025-09-26T10:00:16,16750,24.74,60.3,24.74,0,0,1,0.0022
2025-09-26T10:00:17,17000,24.74,59.4,24.74,0,0,1,0.0022
2025-09-26T10:00:17,17250,24.74,59.9,24.74,0,0,1,0.0022
2025-09-26T10:00:17,17500,24.75,62.8,24.75,0,0,1,0.0021
2025-09-26T10:00:17,17750,24.75,61.8,24.75,0,0,1,0.0021
2025-09-26T10:00:18,18000,24.76,59.6,24.76,0,0,1,0.0021
2025-09-26T10:00:18,18250,24.76,54.7,24.76,0,0,1,0.0021
2025-09-26T10:00:18,18500,24.76,58.5,24.76,0,0,1,0.002
2025-09-26T10:00:18,18750,24.75,62.7,24.75,0,0,1,0.002
2025-09-26T10:00:19,19000,24.76,56.8,24.76,0,0,1,0.002
2025-09-26T10:00:19,19250,24.76,59.0,24.76,0,0,1,0.0019
2025-09-26T10:00:19,19500,24.76,63.1,24.76,0,0,1,0.002
2025-09-26T10:00:19,19750,24.76,62.1,24.76,0,0,1,0.0019
2025-09-26T10:00:20,20000,24.76,57.7,24.76,1,1,1,0.0019
2025-09-26T10:00:20,20250,24.76,59.4,24.76,1,1,1,0.0019
2025-09-26T10:00:20,20500,24.77,59.0,24.77,0,0,1,0.0019
2025-09-26T10:00:20,20750,24.77,63.1,24.77,0,0,1,0.002
2025-09-26T10:00:21,21000,24.76,58.5,24.76,0,0,1,0.002
2025-09-26T10:00:21,21250,24.77,69.0,24.77,0,0,1,0.002
2025-09-26T10:00:21,21500,24.77,62.3,24.77,0,0,1,0.002
2025-09-26T10:00:21,21750,24.76,55.9,24.76,0,0,1,0.0019
2025-09-26T10:00:22,22000,24.76,57.4,24.76,0,0,1,0.002
2025-09-26T10:00:22,22250,24.76,58.9,24.76,0,0,1,0.002
2025-09-26T10:00:22,22500,24.77,52.7,24.77,0,0,1,0.002
2025-09-26T10:00:22,22750,24.78,56.8,24.78,0,0,1,0.002
2025-09-26T10:00:23,23000,24.78,60.1,24.78,0,0,1,0.002
2025-09-26T10:00:23,23250,24.79,60.2,24.79,0,0,1,0.0019
2025-09-26T10:00:23,23500,24.79,56.3,24.79,0,0,1,0.0019
2025-09-26T10:00:23,23750,24.79,57.4,24.79,0,0,1,0.0018
2025-09-26T10:00:24,24000,24.8,59.2,24.8,0,0,1,0.0019
2025-09-26T10:00:24,24250,24.81,59.0,24.81,0,0,1,0.0019
2025-09-26T10:00:24,24500,24.82,63.4,24.82,0,0,1,0.002
2025-09-26T10:00:24,24750,24.82,61.9,24.82,0,0,1,0.002
2025-09-26T10:00:25,25000,24.82,60.1,24.82,0,0,1,0.002
2025-09-26T10:00:25,25250,24.83,66.1,24.83,0,0,1,0.002
2025-09-26T10:00:25,25500,24.83,58.1,24.83,0,0,1,0.002
2025-09-26T10:00:25,25750,24.84,57.5,24.84,0,0,1,0.002
2025-09-26T10:00:26,26000,24.85,61.8,24.85,1,1,1,0.002
2025-09-26T10:00:26,26250,24.85,66.1,24.85,1,1,1,0.002
2025-09-26T10:00:26,26500,24.86,59.3,24.86,0,0,1,0.002
2025-09-26T10:00:26,26750,24.86,63.3,24.86,0,0,1,0.0021
2025-09-26T10:00:27,27000,24.87,63.9,24.87,0,0,1,0.0021
2025-09-26T10:00:27,27250,24.86,61.5,24.86,0,0,1,0.002
2025-09-26T10:00:27,27500,24.87,62.6,24.87,0,0,1,0.002
2025-09-26T10:00:27,27750,24.88,57.2,24.88,0,0,1,0.002
2025-09-26T10:00:28,28000,24.88,61.7,24.88,0,0,1,0.002
2025-09-26T10:00:28,28250,24.89,58.0,24.89,0,0,1,0.002
2025-09-26T10:00:28,28500,24.89,61.5,24.89,0,0,1,0.002
2025-09-26T10:00:28,28750,24.89,58.8,24.89,0,0,1,0.002
2025-09-26T10:00:29,29000,24.9,56.2,24.9,0,0,1,0.002
2025-09-26T10:00:29,29250,24.91,62.6,24.91,0,0,1,0.0021
2025-09-26T10:00:29,29500,24.92,57.6,24.92,0,0,1,0.0021
2025-09-26T10:00:29,29750,24.92,56.9,24.92,0,0,1,0.0021
2025-09-26T10:00:30,30000,24.92,60.8,24.92,0,0,1,0.0021
2025-09-26T10:00:30,30250,24.92,57.5,24.92,0,0,1,0.0021
2025-09-26T10:00:30,30500,24.93,61.3,24.93,0,0,1,0.0021
2025-09-26T10:00:30,30750,24.93,61.8,24.93,0,0,1,0.0021
2025-09-26T10:00:31,31000,24.95,62.0,24.95,0,0,1,0.0021
2025-09-26T10:00:31,31250,24.95,63.5,24.95,0,0,1,0.0021
2025-09-26T10:00:31,31500,24.95,60.9,24.95,0,0,1,0.0021
2025-09-26T10:00:31,31750,24.96,63.9,24.96,0,0,1,0.0021
2025-09-26T10:00:32,32000,24.96,57.6,24.96,0,0,1,0.0021
2025-09-26T10:00:32,32250,24.96,61.9,24.96,0,0,1,0.0021
2025-09-26T10:00:32,32500,24.96,59.8,24.96,0,0,1,0.0022
2025-09-26T10:00:32,32750,24.97,57.5,24.97,0,0,1,0.0021
2025-09-26T10:00:33,33000,24.97,60.3,24.97,0,0,1,0.0021
2025-09-26T10:00:33,33250,24.99,60.1,24.99,0,0,1,0.002
2025-09-26T10:00:33,33500,24.99,58.3,24.99,0,0,1,0.002
2025-09-26T10:00:33,33750,24.99,60.7,24.99,0,0,1,0.0021
2025-09-26T10:00:34,34000,24.98,61.8,24.98,0,0,1,0.0022
2025-09-26T10:00:34,34250,24.99,59.7,24.99,0,0,1,0.0021
2025-09-26T10:00:34,34500,24.99,64.4,24.99,0,0,1,0.0021
2025-09-26T10:00:34,34750,24.99,58.2,24.99,0,0,1,0.0021
2025-09-26T10:00:35,35000,25.0,63.0,25.0,0,0,1,0.0021
2025-09-26T10:00:35,35250,25.0,64.0,25.0,0,0,1,0.002
2025-09-26T10:00:35,35500,25.0,59.9,25.0,0,0,1,0.002
2025-09-26T10:00:35,35750,25.01,61.6,25.01,0,0,1,0.002
2025-09-26T10:00:36,36000,25.01,67.3,25.01,0,0,1,0.002
2025-09-26T10:00:36,36250,25.02,53.2,25.02,0,0,1,0.002
2025-09-26T10:00:36,36500,25.02,59.1,25.02,0,0,1,0.002
2025-09-26T10:00:36,36750,25.02,59.6,25.02,0,0,1,0.0019
2025-09-26T10:00:37,37000,25.03,58.5,25.03,0,0,1,0.0019
2025-09-26T10:00:37,37250,25.03,53.4,25.03,0,0,1,0.0019
2025-09-26T10:00:37,37500,25.03,59.8,25.03,0,0,1,0.0019
2025-09-26T10:00:37,37750,25.04,57.9,25.04,0,0,1,0.002
2025-09-26T10:00:38,38000,25.05,58.1,25.05,0,0,1,0.002
2025-09-26T10:00:38,38250,25.05,59.9,25.05,0,0,1,0.002
2025-09-26T10:00:38,38500,25.07,63.2,25.07,0,0,1,0.002
2025-09-26T10:00:38,38750,25.08,64.1,25.08,0,0,1,0.002
2025-09-26T10:00:39,39000,25.07,62.2,25.07,0,0,1,0.002
2025-09-26T10:00:39,39250,25.07,63.9,25.07,0,0,1,0.002
2025-09-26T10:00:39,39500,25.08,58.2,25.08,0,0,1,0.002
2025-09-26T10:00:39,39750,25.08,59.6,25.08,0,0,1,0.002
2025-09-26T10:00:40,40000,25.09,65.0,25.09,0,0,1,0.002
2025-09-26T10:00:40,40250,25.09,59.6,25.09,0,0,1,0.002
2025-09-26T10:00:40,40500,25.09,60.1,25.09,0,0,1,0.002
2025-09-26T10:00:40,40750,25.09,56.8,25.09,0,0,1,0.0021
2025-09-26T10:00:41,41000,25.11,58.9,25.11,0,0,1,0.0021
2025-09-26T10:00:41,41250,25.11,62.0,25.11,0,0,1,0.002
2025-09-26T10:00:41,41500,25.13,56.4,25.13,0,0,1,0.0021
2025-09-26T10:00:41,41750,25.14,61.7,25.14,0,0,1,0.002
2025-09-26T10:00:42,42000,25.14,62.2,25.14,0,0,1,0.0021
2025-09-26T10:00:42,42250,25.13,65.9,25.13,0,0,1,0.0021
2025-09-26T10:00:42,42500,25.14,65.9,25.14,0,0,1,0.0021
2025-09-26T10:00:42,42750,25.15,63.7,25.15,0,0,1,0.002
2025-09-26T10:00:43,43000,25.14,59.9,25.14,0,0,1,0.0021
2025-09-26T10:00:43,43250,25.15,61.0,25.15,0,0,1,0.002
2025-09-26T10:00:43,43500,25.16,58.7,25.16,0,0,1,0.002
2025-09-26T10:00:43,43750,25.16,54.3,25.16,0,0,1,0.002
2025-09-26T10:00:44,44000,25.16,64.7,25.16,0,0,1,0.0019
2025-09-26T10:00:44,44250,25.16,62.3,25.16,0,0,1,0.0019
2025-09-26T10:00:44,44500,25.17,56.7,25.17,0,0,1,0.0019
2025-09-26T10:00:44,44750,25.17,57.4,25.17,0,0,1,0.0019
2025-09-26T10:00:45,45000,25.18,62.4,25.18,0,0,1,0.002
2025-09-26T10:00:45,45250,25.18,64.3,25.18,0,0,1,0.002
2025-09-26T10:00:45,45500,25.19,57.7,25.19,0,0,1,0.002
2025-09-26T10:00:45,45750,25.2,62.3,25.2,0,0,1,0.002
2025-09-26T10:00:46,46000,25.19,59.1,25.19,0,0,1,0.002
2025-09-26T10:00:46,46250,25.2,60.3,25.2,0,0,1,0.002
2025-09-26T10:00:46,46500,25.21,60.6,25.21,0,0,1,0.002
2025-09-26T10:00:46,46750,25.22,61.8,25.22,0,0,1,0.002
2025-09-26T10:00:47,47000,25.23,63.0,25.23,0,0,1,0.002
2025-09-26T10:00:47,47250,25.23,57.8,25.23,0,0,1,0.002
2025-09-26T10:00:47,47500,25.23,58.8,25.23,0,0,1,0.0019
2025-09-26T10:00:47,47750,25.23,60.6,25.23,0,0,1,0.0019
2025-09-26T10:00:48,48000,25.24,60.4,25.24,0,0,1,0.0019
2025-09-26T10:00:48,48250,25.25,53.0,25.25,0,0,1,0.002
2025-09-26T10:00:48,48500,25.25,53.6,25.25,0,0,1,0.002
2025-09-26T10:00:48,48750,25.25,59.6,25.25,0,0,1,0.0019
2025-09-26T10:00:49,49000,25.26,66.6,25.26,0,0,1,0.002
2025-09-26T10:00:49,49250,25.27,59.4,25.27,0,0,1,0.0019
2025-09-26T10:00:49,49500,25.27,58.4,25.27,0,0,1,0.0019
2025-09-26T10:00:49,49750,25.28,60.4,25.28,0,0,1,0.0019
2025-09-26T10:00:50,50000,25.29,55.5,25.29,0,0,1,0.0019
2025-09-26T10:00:50,50250,25.29,59.0,25.29,0,0,1,0.002
2025-09-26T10:00:50,50500,25.28,56.8,25.28,0,0,1,0.002
2025-09-26T10:00:50,50750,25.29,56.1,25.29,0,0,1,0.002
2025-09-26T10:00:51,51000,25.29,57.1,25.29,0,0,1,0.002
2025-09-26T10:00:51,51250,25.3,52.9,25.3,0,0,1,0.002
2025-09-26T10:00:51,51500,25.31,59.1,25.31,0,0,1,0.0021
2025-09-26T10:00:51,51750,25.32,57.6,25.32,0,0,1,0.0021
2025-09-26T10:00:52,52000,25.32,58.6,25.32,0,0,1,0.0021
2025-09-26T10:00:52,52250,25.31,57.6,25.31,0,0,1,0.0022
2025-09-26T10:00:52,52500,25.31,60.2,25.31,0,0,1,0.0021
2025-09-26T10:00:52,52750,25.31,61.8,25.31,0,0,1,0.0022
2025-09-26T10:00:53,53000,25.31,60.8,25.31,0,0,1,0.0022
2025-09-26T10:00:53,53250,25.32,50.5,25.32,0,0,1,0.0021
2025-09-26T10:00:53,53500,25.32,63.0,25.32,0,0,1,0.0021
2025-09-26T10:00:53,53750,25.33,64.6,25.33,0,0,1,0.0021
2025-09-26T10:00:54,54000,25.33,59.7,25.33,0,0,1,0.0021
2025-09-26T10:00:54,54250,25.33,61.0,25.33,0,0,1,0.002
2025-09-26T10:00:54,54500,25.34,62.2,25.34,0,0,1,0.002
2025-09-26T10:00:54,54750,25.34,58.6,25.34,0,0,1,0.002
2025-09-26T10:00:55,55000,25.35,59.1,25.35,0,0,1,0.0021
2025-09-26T10:00:55,55250,25.35,59.7,25.35,0,0,1,0.0021
2025-09-26T10:00:55,55500,25.36,59.3,25.36,0,0,1,0.0021
2025-09-26T10:00:55,55750,25.36,58.2,25.36,0,0,1,0.0021
2025-09-26T10:00:56,56000,25.36,60.0,25.36,0,0,1,0.002
2025-09-26T10:00:56,56250,25.37,61.5,25.37,0,0,1,0.002
2025-09-26T10:00:56,56500,25.38,63.5,25.38,0,0,1,0.002
2025-09-26T10:00:56,56750,25.38,56.4,25.38,0,0,1,0.0021
2025-09-26T10:00:57,57000,25.39,65.3,25.39,0,0,1,0.0021
2025-09-26T10:00:57,57250,25.39,61.5,25.39,0,0,1,0.0021
2025-09-26T10:00:57,57500,25.4,59.3,25.4,0,0,1,0.0021
2025-09-26T10:00:57,57750,25.4,62.4,25.4,0,0,1,0.002
2025-09-26T10:00:58,58000,25.41,57.9,25.41,0,0,1,0.002
2025-09-26T10:00:58,58250,25.41,60.6,25.41,0,0,1,0.002
2025-09-26T10:00:58,58500,25.4,67.0,25.4,0,0,1,0.0021
2025-09-26T10:00:58,58750,25.4,63.1,25.4,0,0,1,0.0021
2025-09-26T10:00:59,59000,25.42,50.4,25.42,0,0,1,0.0021
2025-09-26T10:00:59,59250,25.41,60.9,25.41,0,0,1,0.0021
2025-09-26T10:00:59,59500,25.42,60.0,25.42,0,0,1,0.0021
2025-09-26T10:00:59,59750,25.41,56.6,25.41,0,0,1,0.0021
2025-09-26T10:01:00,60000,25.42,59.5,25.42,0,0,1,0.0021
2025-09-26T10:01:00,60250,25.43,59.1,25.43,0,0,1,0.0021
2025-09-26T10:01:00,60500,25.43,62.3,25.43,0,0,1,0.0021
2025-09-26T10:01:00,60750,25.44,58.8,25.44,0,0,1,0.0022
2025-09-26T10:01:01,61000,25.44,63.9,25.44,0,0,1,0.0021
2025-09-26T10:01:01,61250,25.44,61.3,25.44,0,0,1,0.0021
2025-09-26T10:01:01,61500,25.44,54.1,25.44,0,0,1,0.0021
2025-09-26T10:01:01,61750,25.44,60.6,25.44,0,0,1,0.002
2025-09-26T10:01:02,62000,25.44,61.7,25.44,0,0,1,0.002
2025-09-26T10:01:02,62250,25.45,61.1,25.45,0,0,1,0.002
2025-09-26T10:01:02,62500,25.44,64.2,25.44,0,0,1,0.002
2025-09-26T10:01:02,62750,25.44,63.7,25.44,0,0,1,0.002
2025-09-26T10:01:03,63000,25.44,64.1,25.44,0,0,1,0.002
2025-09-26T10:01:03,63250,25.43,59.5,25.43,0,0,1,0.002
2025-09-26T10:01:03,63500,25.45,55.2,25.45,0,0,1,0.002
2025-09-26T10:01:03,63750,25.45,63.9,25.45,0,0,1,0.002
2025-09-26T10:01:04,64000,25.46,57.7,25.46,0,0,1,0.0019
2025-09-26T10:01:04,64250,25.47,60.3,25.47,0,0,1,0.002
2025-09-26T10:01:04,64500,25.47,56.8,25.47,0,0,1,0.002
2025-09-26T10:01:04,64750,25.48,62.1,25.48,0,0,1,0.002
2025-09-26T10:01:05,65000,25.48,57.6,25.48,0,0,1,0.002
2025-09-26T10:01:05,65250,25.49,59.1,25.49,0,0,1,0.002
2025-09-26T10:01:05,65500,25.49,59.5,25.49,0,0,1,0.0021
2025-09-26T10:01:05,65750,25.49,59.4,25.49,0,0,1,0.0021
2025-09-26T10:01:06,66000,25.49,64.7,25.49,0,0,1,0.002
2025-09-26T10:01:06,66250,25.5,58.5,25.5,0,0,1,0.002
2025-09-26T10:01:06,66500,25.5,62.2,25.5,0,0,1,0.002
2025-09-26T10:01:06,66750,25.5,59.6,25.5,0,0,1,0.002
2025-09-26T10:01:07,67000,25.52,65.6,25.52,0,0,1,0.002
2025-09-26T10:01:07,67250,25.52,57.3,25.52,0,0,1,0.002
2025-09-26T10:01:07,67500,25.52,61.1,25.52,0,0,1,0.002
2025-09-26T10:01:07,67750,25.52,58.6,25.52,0,0,1,0.002
2025-09-26T10:01:08,68000,25.53,62.1,25.53,0,0,1,0.0021
2025-09-26T10:01:08,68250,25.53,63.5,25.53,0,0,1,0.0021
2025-09-26T10:01:08,68500,25.53,64.0,25.53,0,0,1,0.0021
2025-09-26T10:01:08,68750,25.54,62.2,25.54,0,0,1,0.0021
2025-09-26T10:01:09,69000,25.54,57.6,25.54,0,0,1,0.0021
2025-09-26T10:01:09,69250,25.55,57.8,25.55,0,0,1,0.0021
2025-09-26T10:01:09,69500,25.55,61.8,25.55,0,0,1,0.0021
2025-09-26T10:01:09,69750,25.56,58.9,25.56,0,0,1,0.0021
2025-09-26T10:01:10,70000,25.57,62.0,25.57,0,0,1,0.0022
2025-09-26T10:01:10,70250,25.58,59.1,25.58,0,0,1,0.0021
2025-09-26T10:01:10,70500,25.58,58.8,25.58,0,0,1,0.0021
2025-09-26T10:01:10,70750,25.59,65.2,25.59,0,0,1,0.0021
2025-09-26T10:01:11,71000,25.6,60.8,25.6,0,0,1,0.002
2025-09-26T10:01:11,71250,25.6,60.0,25.6,0,0,1,0.0021
2025-09-26T10:01:11,71500,25.6,62.4,25.6,0,0,1,0.002
2025-09-26T10:01:11,71750,25.61,57.1,25.61,0,0,1,0.002
2025-09-26T10:01:12,72000,25.61,64.6,25.61,0,0,1,0.002
2025-09-26T10:01:12,72250,25.6,58.8,25.6,0,0,1,0.002
2025-09-26T10:01:12,72500,25.61,58.8,25.61,0,0,1,0.0019
2025-09-26T10:01:12,72750,25.61,59.4,25.61,0,0,1,0.0019
2025-09-26T10:01:13,73000,25.61,60.2,25.61,0,0,1,0.0019
2025-09-26T10:01:13,73250,25.6,62.1,25.6,0,0,1,0.0019
2025-09-26T10:01:13,73500,25.6,59.1,25.6,0,0,1,0.0019
2025-09-26T10:01:13,73750,25.61,61.6,25.61,0,0,1,0.0019
2025-09-26T10:01:14,74000,25.61,55.3,25.61,0,0,1,0.0019
2025-09-26T10:01:14,74250,25.61,61.2,25.61,0,0,1,0.0019
2025-09-26T10:01:14,74500,25.61,61.0,25.61,0,0,1,0.0019
2025-09-26T10:01:14,74750,25.61,58.6,25.61,0,0,1,0.0019
2025-09-26T10:01:15,75000,25.61,58.3,25.61,0,0,1,0.0018
2025-09-26T10:01:15,75250,25.62,65.1,25.62,0,0,1,0.0018
2025-09-26T10:01:15,75500,25.63,60.8,25.63,0,0,1,0.0018
2025-09-26T10:01:15,75750,25.64,57.9,25.64,0,0,1,0.0019
2025-09-26T10:01:16,76000,25.63,60.5,25.63,0,0,1,0.0019
2025-09-26T10:01:16,76250,25.64,60.6,25.64,0,0,1,0.0019
2025-09-26T10:01:16,76500,25.65,58.9,25.65,0,0,1,0.0019
2025-09-26T10:01:16,76750,25.65,59.1,25.65,0,0,1,0.002
2025-09-26T10:01:17,77000,25.65,62.2,25.65,0,0,1,0.002
2025-09-26T10:01:17,77250,25.66,53.4,25.66,0,0,1,0.0021
2025-09-26T10:01:17,77500,25.67,68.2,25.67,0,0,1,0.0021
2025-09-26T10:01:17,77750,25.67,59.8,25.67,0,0,1,0.0021
2025-09-26T10:01:18,78000,25.67,58.1,25.67,0,0,1,0.0021
2025-09-26T10:01:18,78250,25.67,60.1,25.67,0,0,1,0.0021
2025-09-26T10:01:18,78500,25.68,60.2,25.68,0,0,1,0.0021
2025-09-26T10:01:18,78750,25.68,59.1,25.68,0,0,1,0.0021
2025-09-26T10:01:19,79000,25.68,65.4,25.68,0,0,1,0.0021
2025-09-26T10:01:19,79250,25.68,56.0,25.68,0,0,1,0.0021
2025-09-26T10:01:19,79500,25.68,63.7,25.68,0,0,1,0.0021
2025-09-26T10:01:19,79750,25.68,61.5,25.68,0,0,1,0.0021
2025-09-26T10:01:20,80000,25.7,62.5,25.7,0,0,1,0.0021
2025-09-26T10:01:20,80250,25.7,61.8,25.7,0,0,1,0.0021
2025-09-26T10:01:20,80500,25.7,64.7,25.7,0,0,1,0.0021
2025-09-26T10:01:20,80750,25.71,63.6,25.71,0,0,1,0.0022
2025-09-26T10:01:21,81000,25.71,60.4,25.71,0,0,1,0.0022
2025-09-26T10:01:21,81250,25.72,60.1,25.72,0,0,1,0.0022
2025-09-26T10:01:21,81500,25.72,66.7,25.72,0,0,1,0.0021
2025-09-26T10:01:21,81750,25.73,62.5,25.73,0,0,1,0.0022
2025-09-26T10:01:22,82000,25.74,64.1,25.74,0,0,1,0.0022
2025-09-26T10:01:22,82250,25.73,58.8,25.73,0,0,1,0.0022
2025-09-26T10:01:22,82500,25.73,62.2,25.73,0,0,1,0.0021
2025-09-26T10:01:22,82750,25.72,57.1,25.72,0,0,1,0.0021
2025-09-26T10:01:23,83000,25.73,63.3,25.73,0,0,1,0.0021
2025-09-26T10:01:23,83250,25.72,57.3,25.72,0,0,1,0.0021
2025-09-26T10:01:23,83500,25.73,59.9,25.73,0,0,1,0.0021
2025-09-26T10:01:23,83750,25.73,58.8,25.73,0,0,1,0.0021
2025-09-26T10:01:24,84000,25.73,59.4,25.73,0,0,1,0.0021
2025-09-26T10:01:24,84250,25.74,64.0,25.74,0,0,1,0.002
2025-09-26T10:01:24,84500,25.74,60.7,25.74,0,0,1,0.002
2025-09-26T10:01:24,84750,25.74,55.4,25.74,0,0,1,0.0021
2025-09-26T10:01:25,85000,25.74,57.5,25.74,0,0,1,0.0021
2025-09-26T10:01:25,85250,25.74,60.9,25.74,0,0,1,0.002
2025-09-26T10:01:25,85500,25.74,57.7,25.74,0,0,1,0.002
2025-09-26T10:01:25,85750,25.74,62.8,25.74,0,0,1,0.002
2025-09-26T10:01:26,86000,25.74,62.0,25.74,0,0,1,0.0021
2025-09-26T10:01:26,86250,25.75,57.7,25.75,0,0,1,0.0021
2025-09-26T10:01:26,86500,25.76,61.2,25.76,0,0,1,0.0022
2025-09-26T10:01:26,86750,25.77,63.7,25.77,0,0,1,0.0021
2025-09-26T10:01:27,87000,25.78,59.8,25.78,0,0,1,0.0021
2025-09-26T10:01:27,87250,25.78,61.4,25.78,0,0,1,0.0021
2025-09-26T10:01:27,87500,25.79,58.5,25.79,0,0,1,0.0021
2025-09-26T10:01:27,87750,25.8,61.8,25.8,0,0,1,0.0021
2025-09-26T10:01:28,88000,25.8,54.7,25.8,0,0,1,0.002
2025-09-26T10:01:28,88250,25.81,64.7,25.81,0,0,1,0.002
2025-09-26T10:01:28,88500,25.82,54.5,25.82,0,0,1,0.0021
2025-09-26T10:01:28,88750,25.82,59.1,25.82,0,0,1,0.0021
2025-09-26T10:01:29,89000,25.83,59.5,25.83,0,0,1,0.0021
2025-09-26T10:01:29,89250,25.82,57.9,25.82,0,0,1,0.0022
2025-09-26T10:01:29,89500,25.83,63.8,25.83,0,0,1,0.0021
2025-09-26T10:01:29,89750,25.83,58.4,25.83,0,0,1,0.0021
